Thorlabs Beam
Version: 9.1.5787.560
Date: 10/15/2024
Time: 4:01:09 PM

Device: BC106N-VIS
S/N: M00456188

Resolution: Fast ( 8 bit)
Sensor Resolution [pix]: Width: 1360, Height: 1024
Pixel Size [µm]: Horizontal: 6.45, Vertical: 6.45
Region of Interest [pix]: Horizontal: 542, Vertical: 402, Width 276, Height 180
Wavelength [nm]: 520
Attenuation [dB]: 20
Exposure Time [ms]: 1.135
Gain: 1
Base Level [digits]: 45.7103

3;3;3;4;3;3;3;4;3;3;3;4;4;4;4;4;4;5;4;3;4;5;5;6;6;5;7;10;9;5;5;5;6;7;9;8;5;4;3;3;4;4;3;4;5;5;4;4;4;5;4;4;3;3;4;4;3;4;5;5;5;5;6;6;7;6;9;13;17;17;19;19;18;16;15;12;11;12;13;11;8;5;4;4;5;6;6;8;11;12;13;12;13;14;12;9;7;6;7;10;18;27;29;30;30;28;32;38;50;58;64;62;54;51;60;78;102;117;132;125;104;86;73;58;48;43;34;25;12;17;32;46;50;52;59;74;106;125;137;137;123;114;94;72;52;40;34;32;26;30;36;43;55;70;83;83;89;108;140;161;174;166;150;131;104;84;74;71;78;71;56;42;32;34;32;31;29;24;17;14;11;12;16;18;20;17;14;12;10;9;6;5;4;5;5;5;7;11;17;18;16;14;14;16;14;12;9;10;10;10;6;4;3;4;4;4;4;5;7;6;5;5;8;10;8;7;6;6;7;6;5;4;4;5;6;6;6;6;5;4;3;4;4;4;4;4;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;4;4;3;3;3;4;4;3;3
4;3;3;4;3;3;4;4;3;3;3;4;4;4;3;4;5;5;4;3;4;5;5;5;6;5;7;9;9;5;4;5;5;6;8;8;5;3;3;3;4;4;4;4;5;5;5;4;4;4;4;4;4;4;4;4;4;4;5;6;5;5;5;5;5;6;9;15;17;17;18;17;14;14;13;10;12;13;12;11;7;5;4;4;5;6;7;9;10;12;12;12;13;14;12;11;8;6;7;12;22;29;30;30;28;28;31;41;48;56;60;54;56;54;62;76;110;122;132;111;91;71;60;53;43;37;30;22;15;21;32;43;45;52;68;87;110;133;144;143;141;134;111;79;63;49;39;33;29;30;38;45;56;70;85;88;91;102;128;152;167;164;149;128;103;84;70;72;78;71;56;40;39;37;36;31;28;23;17;15;13;13;18;20;18;16;12;11;10;9;6;5;5;4;5;5;7;12;17;18;16;13;14;13;12;11;10;9;9;9;7;4;3;4;4;4;4;4;6;6;5;6;9;9;7;6;6;6;6;6;5;4;4;6;7;6;7;7;5;3;4;5;4;3;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;4;3;3;3;3;4;3;3;3
4;3;4;4;3;3;4;4;4;3;3;3;3;4;3;4;4;4;4;3;4;4;4;5;6;6;7;9;7;5;5;5;6;7;8;6;4;3;3;3;3;4;4;5;5;5;5;4;4;4;5;5;4;4;4;4;3;4;6;7;5;4;5;4;5;6;10;14;18;18;20;16;14;13;11;10;12;13;12;11;7;5;4;5;5;7;8;9;10;9;10;12;14;13;13;10;6;5;6;12;20;29;29;29;29;29;28;38;48;58;59;54;56;57;61;78;113;131;129;109;86;64;55;51;39;31;25;21;16;19;27;35;44;58;80;96;118;121;134;149;145;139;117;90;73;56;43;33;31;31;38;46;55;71;83;92;87;93;117;147;168;166;146;131;99;85;76;70;72;64;56;43;38;40;39;34;26;22;17;14;13;14;19;22;18;14;14;11;12;9;7;5;4;4;6;6;7;12;17;15;14;14;12;12;11;9;10;9;10;8;6;4;3;4;5;5;4;5;6;6;5;6;9;9;7;6;5;6;6;6;5;4;5;6;6;6;6;6;5;4;4;5;4;4;4;3;3;3;3;3;4;3;3;3;3;3;3;3;3;4;4;3;4;5;4;4;4;3;3;3;3;3;3;3;3;3
4;4;4;3;3;4;4;4;4;3;3;3;3;4;3;4;4;4;4;3;4;5;5;6;6;6;6;8;7;4;5;5;7;7;7;6;4;3;3;3;3;4;4;5;5;5;5;4;4;4;5;5;4;4;5;4;3;4;6;7;6;4;4;3;5;6;10;14;18;17;20;17;15;12;10;9;11;13;14;12;7;5;4;5;5;8;8;9;10;9;9;11;13;13;14;11;7;5;7;10;20;27;26;27;26;28;30;36;45;57;60;61;62;56;58;74;108;128;122;100;77;59;50;43;36;29;21;19;14;15;21;29;42;64;87;102;117;119;122;136;141;142;128;106;86;64;50;39;33;34;37;46;56;72;90;100;90;89;112;147;170;163;148;123;95;78;74;65;63;57;50;42;38;38;39;33;27;22;16;14;13;16;21;22;19;15;13;13;12;11;8;5;5;4;5;5;7;13;18;16;13;11;11;11;10;9;10;11;11;9;6;4;3;4;5;5;4;4;6;6;5;4;8;8;7;5;5;5;7;6;5;4;5;6;6;6;6;6;4;3;4;5;4;4;3;3;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;3;3;4;4;3;3
4;3;3;3;3;4;4;4;4;4;3;3;3;3;3;4;3;4;3;3;4;5;5;6;6;6;6;6;5;4;5;6;7;7;8;6;4;3;3;3;3;4;4;4;5;5;4;4;4;4;5;5;5;4;5;3;3;4;6;6;5;4;3;4;5;6;10;13;17;19;20;17;14;11;10;10;13;14;14;10;7;4;4;5;6;7;8;8;9;9;8;10;13;14;13;11;7;6;7;11;19;27;25;23;26;26;29;35;44;58;61;63;63;59;61;83;110;127;119;100;72;51;37;36;36;30;20;14;12;12;16;24;40;65;85;108;112;118;116;133;146;144;130;109;93;70;51;44;35;32;38;49;57;78;102;101;88;86;112;152;171;172;145;115;88;71;66;59;55;53;45;38;34;37;34;31;24;20;16;14;13;14;20;23;20;16;14;12;13;11;8;6;4;4;4;5;8;15;18;17;13;10;11;11;11;10;12;12;12;9;6;4;3;4;5;5;5;4;5;6;5;5;9;7;5;5;4;5;7;7;5;4;5;6;6;6;6;6;4;3;4;4;4;4;4;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3
4;3;3;3;3;3;4;4;4;4;3;3;4;3;3;3;4;4;4;3;4;4;5;5;5;5;6;7;5;5;5;6;8;9;8;6;4;3;3;3;4;4;3;4;5;4;4;4;3;4;5;5;4;5;4;4;3;4;6;6;5;3;4;5;6;7;10;14;18;22;20;17;13;12;9;10;12;15;15;10;6;4;4;5;5;7;8;8;9;8;8;11;14;14;13;11;8;6;8;10;17;23;22;20;25;27;33;36;45;56;65;66;65;62;62;80;113;134;123;93;73;51;39;35;37;32;22;18;15;14;13;17;30;52;78;97;105;118;122;126;128;124;117;114;97;75;52;42;38;36;38;54;62;84;103;106;88;86;111;148;169;166;142;106;77;62;58;53;50;51;41;35;33;33;33;28;22;21;20;17;13;13;19;22;20;16;15;13;13;12;8;5;4;4;4;5;9;14;19;17;11;9;10;12;11;11;11;11;11;8;6;4;3;4;4;5;4;4;5;5;4;5;8;6;5;5;5;5;6;7;5;4;4;6;8;7;6;5;4;3;4;5;4;4;5;4;4;3;3;4;4;3;3;3;3;3;3;3;3;3;4;3;4;4;3;3;3;4;3;3;3;3;3;4;3;3
3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;4;4;4;4;3;4;5;5;5;6;5;7;8;6;4;4;6;8;9;10;7;5;4;3;4;4;4;4;4;5;5;4;4;4;4;4;5;5;4;4;4;4;5;6;6;4;4;4;5;5;6;9;13;18;20;19;17;12;11;9;8;11;18;16;10;6;4;4;5;5;6;6;8;8;8;8;11;14;14;14;11;9;8;9;11;15;21;22;21;25;28;29;35;46;56;62;67;68;69;63;88;106;135;127;98;76;52;36;32;33;32;24;22;19;14;10;11;21;37;61;86;99;120;124;120;115;116;126;125;102;74;55;44;34;34;38;54;69;87;108;103;84;82;110;150;170;165;137;104;77;59;57;52;50;44;38;32;29;29;29;26;23;24;22;18;14;11;17;21;18;17;13;13;13;11;7;4;4;4;5;6;9;14;19;16;10;9;9;11;12;13;12;11;9;8;5;3;3;4;5;5;4;4;5;5;4;6;8;6;4;5;5;5;6;7;4;3;5;7;8;7;5;4;3;3;4;4;4;4;4;4;4;3;3;4;3;3;3;4;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;4;4;3;3
3;3;3;4;3;3;4;4;4;5;4;3;4;4;3;3;4;4;3;3;4;4;5;6;5;5;7;8;6;5;4;5;7;9;9;7;4;4;3;4;4;4;4;4;5;5;5;4;4;4;5;5;5;4;4;4;4;5;5;5;4;4;5;6;7;7;10;14;18;20;17;14;12;12;9;9;12;18;18;12;6;4;5;5;6;7;6;8;8;9;9;12;13;17;16;13;10;8;11;13;15;19;22;23;27;30;35;38;46;55;62;71;69;63;66;90;122;144;142;112;73;50;34;28;32;35;33;26;19;12;9;8;12;24;45;63;83;112;124;123;113;126;140;131;100;68;46;38;31;30;39;53;71;88;106;102;83;90;115;149;161;149;123;98;75;60;53;47;42;40;35;28;27;28;30;25;24;25;22;16;12;11;17;18;17;17;13;13;12;10;6;4;5;5;5;6;9;14;19;16;11;10;10;12;12;13;12;10;8;7;5;4;3;4;4;4;4;4;5;5;5;6;8;6;4;5;5;5;6;6;4;3;5;7;9;6;5;4;3;3;4;4;4;5;5;4;4;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;3;4;3;4;4;4;4;4;3;3;3;4;3;3;4;3;3;3;4;4;5;5;5;5;7;9;8;5;4;6;8;10;11;7;4;4;4;4;5;4;3;3;5;5;6;5;4;4;5;5;5;4;4;4;4;5;5;5;4;4;6;8;8;7;10;13;19;20;15;12;11;13;11;10;12;18;19;12;6;4;4;6;6;7;7;8;9;9;9;11;15;16;15;15;11;10;11;14;15;19;22;24;27;31;38;39;46;52;59;65;69;68;72;86;108;133;137;120;82;57;38;32;36;37;35;30;20;11;8;7;10;18;30;46;57;77;100;110;111;116;125;109;85;59;40;29;29;33;42;56;77;88;95;95;87;92;119;149;153;137;107;87;71;60;53;47;39;36;31;27;26;31;29;28;24;23;22;14;10;12;16;17;16;16;14;13;11;8;5;4;4;4;6;7;11;14;18;14;10;9;10;12;14;13;12;9;7;7;5;4;3;4;4;4;4;5;5;5;4;6;8;6;4;5;5;5;6;5;4;4;5;7;8;6;5;4;3;4;4;4;4;5;5;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;3;4;3;3;4;4;3;4;4;3;4;4;3;3;4;3;3;4;4;4;5;6;5;5;6;8;8;5;4;5;8;11;10;6;4;4;3;4;5;5;4;4;5;6;7;5;4;4;5;5;5;4;4;4;4;5;5;4;4;4;7;7;9;9;10;13;19;19;16;14;14;14;12;11;13;17;20;12;6;4;5;7;7;6;6;7;9;11;10;12;15;18;17;17;14;12;12;14;15;17;22;25;26;30;36;45;49;56;63;62;68;65;70;79;102;130;137;131;94;64;41;33;34;34;36;35;27;17;9;8;8;15;24;29;36;51;71;85;82;88;85;79;61;41;30;24;28;35;48;68;81;95;95;85;81;95;125;146;148;124;96;81;62;59;56;46;39;37;33;26;31;35;32;27;25;25;20;14;10;12;16;18;15;16;14;12;9;6;4;4;4;5;6;9;11;17;17;14;10;10;11;11;13;14;12;9;7;6;5;5;4;3;4;5;4;5;6;4;4;7;9;5;4;5;5;5;5;5;3;4;6;8;8;6;4;3;4;4;4;4;4;5;5;5;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;4;3;3;4;4;4;3;4;3;4;5;4;3;4;4;4;4;4;4;4;5;6;5;4;6;8;7;5;4;6;8;9;9;6;4;4;4;4;5;5;4;4;5;6;7;6;4;4;5;5;4;4;4;4;4;5;4;5;4;4;6;8;10;9;11;14;18;19;17;16;14;14;12;11;13;17;18;12;5;4;5;7;7;6;7;8;9;11;12;12;15;19;19;20;17;14;14;13;15;18;20;25;26;32;38;48;57;60;68;72;68;61;66;79;98;121;145;135;103;69;48;35;34;33;37;42;38;29;18;11;10;11;16;22;28;38;53;60;55;54;53;48;39;28;26;29;31;45;59;80;91;96;97;87;83;102;132;151;144;113;86;73;63;56;55;46;38;38;32;31;33;34;36;32;28;26;19;13;11;13;17;18;16;16;15;11;8;5;4;3;4;5;8;10;13;17;16;13;10;10;11;11;12;11;10;8;7;6;6;4;4;4;4;5;5;6;5;4;4;7;8;4;4;5;5;5;6;5;3;4;6;8;7;5;4;3;4;5;4;3;4;5;5;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3
4;3;3;3;3;3;4;4;4;4;3;4;5;4;4;4;4;4;4;4;5;4;5;5;5;5;5;8;8;5;5;6;9;9;9;6;4;4;4;4;5;5;4;3;5;7;6;5;4;4;5;5;5;4;4;4;4;5;5;4;4;4;5;7;8;9;13;15;19;19;17;15;15;14;13;11;12;14;15;10;6;4;4;7;8;6;6;7;9;12;12;12;15;20;20;20;17;16;14;15;15;15;19;20;27;31;40;48;56;66;62;70;69;61;60;78;98;120;146;155;129;86;60;41;42;35;38;48;47;41;27;18;12;10;11;15;20;28;36;37;35;34;34;32;27;25;29;35;43;56;69;91;97;96;90;84;86;110;150;149;132;106;81;71;59;58;55;46;42;39;30;32;31;35;34;33;27;23;17;13;13;14;19;18;17;16;13;10;7;5;3;4;5;5;9;9;11;16;14;10;8;10;11;12;12;12;10;7;6;5;5;4;4;4;5;5;6;5;4;4;5;8;8;4;4;5;5;5;5;4;3;4;6;7;6;5;4;3;4;5;4;3;4;5;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;3;3;3;4;4;4;4;4;3;4;4;4;3;4;4;4;4;4;4;4;4;5;6;5;5;7;7;5;5;6;8;9;8;6;4;4;4;4;4;5;4;4;5;6;7;5;4;4;5;6;5;4;3;4;4;6;5;4;4;4;4;6;8;9;12;16;18;19;17;17;16;14;13;12;12;14;13;12;7;4;4;6;7;6;6;8;9;12;12;11;14;20;20;22;20;17;13;13;15;14;16;18;23;30;38;50;56;64;68;71;67;61;65;77;99;121;145;169;145;109;74;50;38;36;33;43;50;41;31;20;14;11;12;14;16;20;25;25;26;25;25;27;27;26;35;43;55;68;82;104;101;94;93;84;89;118;149;154;127;100;80;66;58;57;52;50;43;38;29;31;31;35;35;33;25;19;14;11;12;14;18;19;17;14;12;10;6;4;3;4;4;6;8;8;12;15;12;9;8;10;11;12;12;11;10;6;4;5;5;4;4;4;4;5;6;5;4;4;6;8;7;4;5;6;5;5;5;4;3;5;7;8;6;4;3;3;4;4;3;3;4;5;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;3;4;3;3;4;4;4;4;3;4;4;4;4;3;4;4;4;3;4;4;4;5;7;5;5;7;6;5;4;6;7;8;8;6;4;4;4;4;4;4;4;4;5;6;6;6;4;4;5;6;6;4;3;3;4;6;5;4;4;4;5;7;8;10;12;15;17;20;17;19;18;17;15;12;10;11;12;10;7;5;4;5;6;7;7;7;9;12;15;12;15;17;19;18;19;16;12;10;13;14;14;17;21;27;35;42;51;57;59;63;65;64;60;73;94;120;138;164;146;129;92;61;43;34;30;36;41;38;30;24;20;13;14;14;15;16;20;23;26;23;24;30;34;41;48;59;66;87;103;101;99;103;89;89;115;145;166;145;123;104;82;70;56;55;48;46;40;38;29;27;29;35;36;33;24;18;12;11;10;14;19;19;18;13;11;8;5;3;4;5;6;6;7;8;13;16;12;8;8;12;13;14;13;11;10;6;4;5;5;4;4;4;5;6;5;4;4;6;7;9;7;4;5;6;5;5;5;4;3;5;7;7;6;4;4;3;4;4;3;4;5;5;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;4;3
3;3;3;4;3;3;4;5;4;4;4;4;4;4;3;3;4;4;3;3;4;4;5;5;6;5;5;7;7;6;5;6;7;8;8;6;5;4;4;3;4;4;4;4;5;5;6;6;5;4;5;6;6;5;4;4;4;6;5;4;4;4;5;8;8;9;12;13;15;19;19;20;20;19;17;13;10;10;13;10;8;6;4;6;7;7;7;7;9;12;13;13;13;13;15;17;18;16;11;9;12;13;13;15;19;24;33;41;45;53;58;62;65;66;65;68;87;112;130;160;152;138;111;83;58;39;34;32;34;34;29;25;27;22;18;17;16;18;18;26;30;32;36;43;50;65;72;80;92;107;101;99;101;99;91;105;133;153;159;138;114;95;82;67;55;53;47;47;42;35;28;27;29;33;33;31;24;18;13;11;9;15;18;20;17;12;10;7;5;3;4;5;6;7;7;10;15;17;12;9;10;13;15;16;13;10;8;6;5;5;5;4;4;4;4;5;5;4;4;6;9;9;6;5;5;6;5;5;5;4;4;5;7;7;6;4;4;3;4;3;3;4;5;4;4;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;3;4;3;3;4;5;4;3;4;4;4;4;3;3;4;4;4;3;4;4;5;6;6;5;6;7;8;6;5;6;7;8;8;6;4;4;4;3;4;4;4;4;5;6;5;6;5;3;4;7;6;5;4;3;4;5;5;4;4;4;6;7;9;10;10;11;13;20;21;18;20;19;17;15;10;10;13;11;9;7;5;5;7;8;8;8;8;12;13;11;11;11;12;15;15;14;12;9;9;10;11;15;17;22;26;35;42;52;55;55;65;65;68;74;90;119;138;161;156;154;141;113;86;59;48;38;35;33;33;33;32;31;26;25;23;23;27;35;40;46;53;63;75;84;95;100;104;106;101;96;95;94;102;130;148;158;149;123;104;91;79;69;58;48;44;44;42;36;30;27;27;31;30;29;23;16;12;9;8;14;19;18;15;11;9;7;4;4;4;5;7;7;7;11;19;19;14;10;11;15;17;15;13;9;8;5;5;5;5;4;3;4;4;4;5;5;4;6;8;8;7;5;5;5;5;4;5;4;4;5;6;6;5;4;3;3;3;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;3;3;4;3;3;3;3;3;3;3;3;3;3
3;3;3;3;4;3;4;5;4;3;4;3;4;4;4;4;4;4;4;3;4;4;4;5;6;5;5;7;8;6;4;6;7;8;8;6;4;4;4;3;4;4;4;4;6;7;5;6;4;3;5;6;6;6;4;3;4;4;4;4;4;4;5;8;10;10;9;10;13;19;22;18;18;18;18;16;12;11;12;12;11;8;6;5;7;8;8;8;9;11;14;12;10;8;10;12;13;13;12;10;9;10;13;13;17;20;27;31;39;43;50;55;61;67;68;75;85;105;133;153;162;167;148;140;120;92;65;47;37;36;36;37;37;33;32;31;30;34;36;47;55;61;73;79;86;103;109;111;108;105;97;91;89;98;124;148;159;149;133;114;102;82;74;66;56;49;42;44;41;32;29;29;29;30;27;25;19;14;10;10;9;14;16;16;11;9;8;6;4;4;4;6;7;8;8;11;19;19;15;10;13;17;19;18;11;8;6;5;6;6;5;4;4;5;5;4;5;5;4;6;7;8;6;5;5;5;5;5;4;3;4;6;7;6;5;4;4;3;3;3;4;4;4;4;3;3;3;3;4;4;4;3;3;3;3;3;3;3;4;4;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4
4;3;4;4;4;3;4;5;4;3;4;3;3;4;4;4;4;4;4;3;3;3;4;6;6;5;5;8;8;5;4;5;7;8;8;5;4;4;4;3;4;5;4;4;5;6;6;5;4;3;4;5;5;5;4;4;3;4;4;4;4;4;5;7;9;10;9;8;12;19;21;20;17;19;17;18;16;11;12;12;10;8;6;5;6;8;8;8;8;11;14;14;12;10;10;13;14;12;13;10;8;9;13;13;17;18;23;27;35;42;48;55;59;66;71;67;78;92;116;142;162;170;169;151;152;127;94;63;47;39;36;37;40;39;43;44;44;44;50;59;64;69;84;88;94;104;107;105;105;105;96;91;95;122;149;167;151;136;118;102;96;78;67;62;54;43;42;42;37;31;29;28;29;27;26;21;15;11;10;8;11;14;16;15;11;10;8;5;4;4;5;7;9;9;8;14;20;20;13;12;15;18;18;15;11;7;6;5;5;6;4;4;4;4;5;5;5;5;4;5;7;8;6;5;4;5;5;4;4;3;5;7;6;6;5;4;4;3;3;3;4;5;4;3;4;3;3;3;4;4;4;3;3;3;3;3;3;3;3;4;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;4;4;3;3;4;4;4;3;4;3;3;4;4;4;4;5;4;3;3;4;4;5;6;5;6;7;8;5;4;5;7;8;8;6;4;4;4;4;4;5;5;4;5;5;6;5;4;4;4;4;5;5;5;4;3;4;4;5;4;4;5;7;10;11;9;9;12;19;21;22;18;20;17;19;16;12;12;13;12;7;6;4;6;9;7;6;8;11;14;17;15;11;12;13;15;16;13;11;9;10;13;14;16;18;23;26;32;40;45;51;64;71;72;71;70;89;105;132;153;163;162;169;168;154;110;89;61;52;42;42;44;46;54;56;57;61;65;76;76;87;93;101;103;112;114;109;101;91;92;105;128;151;168;163;141;117;101;97;80;72;59;51;48;43;41;37;33;28;28;29;28;25;21;17;13;11;10;9;12;15;13;11;10;10;6;5;5;5;6;6;9;10;12;18;21;18;14;12;16;17;17;12;8;6;6;5;6;7;4;3;4;5;5;5;4;4;4;6;7;8;5;5;5;5;5;4;4;4;5;6;6;5;4;4;3;3;3;3;4;5;4;4;4;3;3;4;4;4;4;3;3;3;3;3;3;3;4;3;3;4;4;3;3;3;4;3;3;3;3;3;3;3;3;3
3;3;4;3;3;3;4;4;3;3;4;4;3;3;4;4;4;5;4;4;3;4;5;6;6;5;5;6;7;6;4;4;7;9;8;6;4;4;4;4;4;5;5;5;5;5;5;4;4;4;4;4;5;5;4;4;3;4;4;5;4;4;5;8;11;12;9;8;12;20;23;25;20;19;18;20;19;13;10;12;11;7;5;5;6;8;7;6;7;10;14;18;15;13;11;14;18;16;15;12;9;9;12;14;15;18;21;26;30;33;38;48;57;67;71;70;72;80;93;112;128;146;163;173;176;163;141;114;90;75;62;54;54;55;63;63;70;80;84;93;98;98;108;111;112;112;108;103;97;95;110;133;166;176;176;153;124;103;97;83;77;58;54;48;40;37;37;34;25;24;27;27;27;25;20;15;11;10;11;12;14;14;12;10;10;10;7;5;5;6;7;8;9;11;13;17;19;15;11;12;16;15;14;11;7;6;5;6;6;5;4;3;5;5;5;5;4;4;6;6;6;6;5;5;5;5;5;4;4;4;6;6;6;5;4;4;3;4;4;3;4;4;4;4;4;3;3;3;4;4;3;3;3;3;3;3;3;3;4;4;3;4;4;3;3;3;3;3;3;3;3;3;4;3;4;3
3;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;4;4;4;4;4;4;5;5;6;5;5;7;8;5;4;5;7;9;8;6;5;4;4;4;4;5;5;5;5;5;5;5;4;4;4;5;5;4;4;4;3;4;5;5;5;4;5;7;10;12;9;8;12;19;22;25;21;18;19;20;18;15;12;11;12;8;5;5;7;9;10;7;7;9;13;16;18;13;13;15;17;19;16;12;11;9;11;12;14;17;20;22;27;31;36;42;52;60;66;67;68;73;83;98;117;129;152;162;176;181;164;144;135;119;112;97;85;72;63;67;78;86;93;108;105;109;113;110;109;104;105;101;106;120;136;159;177;182;153;126;110;100;94;82;70;56;49;40;36;35;35;26;21;21;24;30;28;23;17;14;10;11;14;16;17;13;11;11;11;9;6;5;4;6;7;9;10;13;16;17;15;12;10;13;14;15;12;10;7;7;6;6;5;4;4;4;6;6;5;5;4;5;7;6;5;6;6;6;4;4;4;3;3;4;6;7;6;4;4;4;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;3;4;4;3;3;3;3;3;3;3;3;3;4;4;4;3
3;3;4;4;3;3;4;4;4;3;4;4;3;3;4;4;4;4;4;4;4;4;4;5;7;6;5;6;8;5;5;5;7;8;7;6;5;4;4;4;3;4;6;7;6;5;6;5;4;4;5;5;5;4;4;4;4;4;5;6;5;4;4;6;9;10;10;10;12;18;21;26;21;19;19;19;15;15;11;11;12;8;5;4;6;9;9;8;7;8;11;16;17;15;14;16;17;20;16;14;11;10;11;11;14;17;19;22;26;32;33;36;41;53;64;67;75;76;84;87;98;113;124;139;166;172;175;169;168;159;150;144;137;116;94;88;92;96;104;116;117;122;126;119;120;128;128;136;143;160;158;171;163;151;123;116;99;95;82;65;61;52;44;36;31;33;28;20;18;19;25;32;28;22;15;11;10;12;14;18;17;13;11;11;9;7;5;4;5;6;8;8;12;16;15;16;13;10;10;12;14;12;10;8;6;6;6;6;5;4;4;6;6;6;5;4;5;6;7;6;6;5;6;5;4;4;4;4;4;5;6;6;6;4;4;4;4;4;4;3;4;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3
4;3;3;4;4;3;4;4;4;3;4;4;4;3;4;4;4;4;4;4;4;4;4;5;7;5;4;6;9;7;5;4;6;8;8;6;5;4;4;4;4;4;6;7;6;6;6;5;5;4;5;6;6;4;4;4;4;4;5;6;5;4;4;5;8;10;10;10;12;16;21;25;23;19;17;17;16;13;12;11;12;9;5;4;5;7;9;7;6;7;10;16;17;18;18;16;18;20;19;15;13;12;11;11;13;16;18;19;24;28;29;31;34;44;58;64;76;80;84;81;85;98;123;128;144;150;154;162;169;175;174;163;161;155;139;126;121;124;131;133;143;149;151;154;154;152;157;166;169;173;170;151;134;116;100;94;87;86;76;63;54;48;40;35;31;30;22;21;20;21;26;29;28;19;12;9;9;14;18;18;15;12;11;9;7;5;4;4;4;6;9;9;12;14;15;16;12;9;9;13;13;11;9;7;7;6;6;6;4;3;5;6;7;6;5;4;5;6;6;6;7;6;5;5;4;4;4;4;4;6;7;6;5;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;4;3;3;4;3;3;3;3;3;4;3;3;4;3;3;3;3;3;3
3;3;4;4;4;4;3;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;4;5;6;5;4;7;10;8;5;4;6;9;8;7;5;4;4;5;4;4;5;7;7;6;6;5;5;4;5;7;6;4;4;4;4;3;4;7;7;4;4;5;6;9;10;10;12;16;18;23;23;21;18;18;18;16;14;11;11;9;6;4;4;5;7;7;7;7;10;13;16;18;17;16;17;18;19;16;13;12;11;11;12;16;19;18;22;25;32;31;33;40;55;65;74;80;79;85;97;100;112;115;121;127;129;140;146;154;161;172;171;180;169;162;154;158;160;163;169;178;177;189;194;192;178;175;172;173;149;125;111;95;85;82;76;76;66;61;53;44;38;36;32;27;20;21;22;26;27;29;22;15;9;7;11;14;19;18;14;11;11;8;5;4;4;4;5;6;8;10;12;15;17;16;11;9;11;14;13;12;9;7;6;5;5;5;4;4;5;8;7;6;5;5;5;7;6;8;7;5;5;5;5;4;4;3;4;6;7;6;5;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;4;3;3;3;3;4;4;3;3;3;3;3
