Thorlabs Beam
Version: 9.1.5787.560
Date: 10/21/2024
Time: 4:30:14 PM

Device: BC106N-VIS
S/N: M00456188

Resolution: Fast ( 8 bit)
Sensor Resolution [pix]: Width: 1360, Height: 1024
Pixel Size [µm]: Horizontal: 6.45, Vertical: 6.45
Region of Interest [pix]: Horizontal: 536, Vertical: 400, Width 288, Height 218
Wavelength [nm]: 520
Attenuation [dB]: 20
Exposure Time [ms]: 238.339
Gain: 1
Base Level [digits]: 45.7103

4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;5;4;5;4;4;5;5;5;5;4;4;4;4;3;4;3;3;3;4;4;5;5;5;6;6;6;6;5;6;5;4;5;4;4;4;4;4;4;5;7;8;9;11;12;13;16;16;15;15;12;10;9;7;5;5;4;4;5;8;12;20;31;43;54;69;82;98;116;130;146;163;172;187;198;206;212;210;208;193;162;141;126;115;102;91;76;62;50;40;30;25;19;14;8;5;5;7;7;8;9;13;14;14;11;13;15;14;10;8;8;7;5;4;4;4;4;4;4;5;5;6;6;7;6;8;6;7;5;5;5;5;4;4;4;4;4;3;4;4;4;4;5;5;6;5;5;4;4;4;4;4;4;3;4;3;3;3;3;3;4;4;5;4;5;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;4;4;4;4;3;3;4;3;3;3;3;3;3;3;3;4;3;3;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;3;4;4;4;4;4;5;4;4;5;4;5;4;5;4;4;4;4;4;3;3;3;4;4;4;5;6;6;6;7;7;7;7;6;7;6;5;5;4;3;4;4;4;4;5;7;8;8;10;11;14;13;14;13;14;11;10;9;7;5;4;5;5;7;11;15;23;32;45;60;71;87;107;121;130;146;167;181;196;205;211;219;220;214;195;167;147;127;111;100;88;73;55;47;37;28;21;15;11;7;6;5;7;8;9;10;12;15;13;13;13;13;13;9;9;9;6;5;5;4;4;4;3;3;5;5;5;7;6;7;9;7;6;6;6;5;4;4;4;3;3;3;4;4;4;4;4;5;5;5;5;5;6;4;4;4;4;4;4;3;4;3;3;3;4;4;4;4;4;5;5;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;3;4;4;3;4;4;4;4;4;3;3;4;3;3;3;3;3;4;3;4;4;4;4;4;3;3;3;3;3;4;3;3;4;4;3;3;3;4;4;3;3;4;3
4;3;4;3;4;4;4;4;4;3;4;4;4;3;4;3;3;3;3;3;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;4;4;4;4;4;4;3;3;4;4;5;4;6;5;6;6;6;6;7;7;7;7;6;6;4;4;4;4;4;4;5;6;8;10;10;12;13;14;13;14;14;10;9;9;8;5;4;5;6;7;11;16;23;37;50;60;74;88;105;123;137;151;165;181;196;205;212;212;211;206;192;174;151;130;114;102;90;77;58;44;37;31;20;14;10;8;7;6;7;8;8;8;10;13;13;13;13;13;13;11;9;8;6;5;5;4;3;4;4;4;5;5;5;6;5;6;7;7;7;6;6;5;5;4;4;3;3;3;3;4;4;5;5;5;5;5;5;5;5;4;5;4;4;4;4;3;3;3;4;3;4;4;4;5;5;5;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;3;3;3;3;3;4;4;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3
4;4;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;4;4;5;5;5;4;5;4;4;4;4;4;3;3;3;4;3;4;4;5;5;5;6;6;7;7;6;7;7;6;5;4;4;4;4;4;4;5;6;7;8;9;10;11;13;13;13;14;11;8;9;7;6;4;4;6;7;10;16;25;33;45;57;70;82;100;116;133;149;165;180;197;211;218;219;215;207;198;184;166;148;126;115;96;76;64;50;36;32;22;15;9;7;7;6;7;8;7;9;10;13;12;11;12;12;11;11;9;7;6;5;4;4;4;3;4;4;5;5;5;7;7;7;8;8;7;6;7;4;5;4;4;3;3;4;4;4;4;5;4;5;5;5;5;5;5;5;5;4;4;4;3;3;3;3;3;4;4;4;4;5;5;5;5;4;4;4;4;4;4;3;3;3;3;3;4;3;3;4;3;3;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;3;3;3;4;4;4;4;4;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;3;4;4;4;4;4;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;4;3
4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;5;5;5;6;5;5;4;4;4;4;3;3;3;3;3;4;4;4;5;6;5;6;7;6;8;7;6;6;5;5;4;4;3;3;4;4;5;7;7;9;10;10;11;13;13;12;12;10;8;7;7;5;5;5;7;9;11;17;26;41;53;66;81;92;112;130;144;161;173;182;201;209;216;217;217;212;193;182;170;151;132;119;97;76;64;50;41;32;24;17;11;6;6;6;6;9;8;9;12;13;13;11;13;14;13;11;9;8;6;6;4;4;4;4;3;4;4;5;5;6;7;8;8;8;7;7;7;4;5;4;4;4;4;3;3;3;4;4;5;5;6;4;5;4;5;5;5;4;5;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;3;3;4;4;3;3;3;3;3;3;3;4;4;3;3;3;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;4;3;3;4;3;3;3;3;3;3;3;3;3;4;4;3
4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;3;3;3;4;4;4;4;4;5;4;5;5;5;5;5;5;4;4;3;4;4;4;4;4;4;4;5;5;4;5;5;5;6;5;5;5;5;4;4;4;3;3;3;4;4;4;5;5;6;5;6;7;5;7;7;6;7;5;5;4;3;3;3;4;4;5;6;7;7;10;10;12;12;13;13;12;9;7;8;7;6;5;5;7;10;14;18;27;42;53;66;81;102;118;137;149;160;167;185;193;202;211;203;208;209;201;179;162;152;132;115;99;80;65;54;37;33;25;17;12;9;6;6;6;7;8;10;11;11;11;11;12;14;13;10;9;9;6;5;4;4;4;3;4;3;4;4;5;5;5;6;6;7;6;7;5;5;5;5;4;4;3;3;3;3;4;4;4;4;5;5;5;5;5;5;5;4;5;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;4;3;3;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;4;3;4;4;3;4;4;4;4;4;3;4;3;3;3;4;3;3;3;3;4;3;3;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;4;3;4;4;4
3;3;4;4;4;3;4;4;4;4;4;4;4;4;4;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;5;4;5;5;6;5;5;5;4;4;4;4;3;3;4;4;4;4;4;5;5;6;6;7;6;7;6;6;6;5;4;4;4;3;3;4;4;4;6;6;8;10;11;12;11;15;17;16;12;11;9;8;6;6;5;5;8;12;17;25;39;51;63;80;104;122;140;156;166;174;185;197;210;212;203;205;203;199;182;163;150;132;112;100;82;66;53;40;28;22;16;9;7;5;5;5;6;8;10;12;12;13;13;14;14;13;11;9;8;7;6;4;4;4;3;3;4;4;5;6;6;6;6;8;8;6;7;5;5;5;4;4;4;3;4;3;3;3;3;4;4;4;5;5;5;6;5;5;4;4;4;4;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;4;3;4;3;3;4;4;4;3;3;4;3;3;3;3;3;3;3;3;3;4;3;3;3;3;4;3;4;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;4;3
4;3;3;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;3;4;4;4;4;4;4;4;4;5;4;5;4;5;4;4;4;3;4;4;3;3;4;3;4;4;5;5;6;5;6;6;6;6;6;5;4;4;4;4;3;4;4;5;5;8;7;10;14;14;13;14;16;17;16;12;11;7;6;5;6;5;7;8;10;17;25;36;46;60;77;98;121;142;164;171;175;188;192;203;204;202;195;195;189;176;167;155;140;113;89;77;64;51;39;29;21;14;9;6;5;5;7;6;8;10;12;12;13;13;15;15;13;12;9;7;6;5;4;4;3;3;3;3;4;5;5;5;6;5;6;6;6;7;6;6;5;4;4;4;4;3;3;3;3;4;4;4;5;5;5;5;5;4;4;4;4;4;4;4;3;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;4;3;4;3;4;3;3;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;3;4;4;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;4;4;4;4;4;4;4;5;5;5;4;4;4;4;4;4;4;3;3;3;4;4;4;5;5;5;5;6;7;6;5;5;5;4;4;4;4;3;4;4;5;6;7;8;8;10;13;14;12;13;14;14;16;12;10;9;6;5;5;6;6;9;12;17;26;37;49;60;76;93;118;137;152;165;177;182;188;186;189;187;180;175;174;163;157;146;135;116;92;74;57;51;42;31;21;13;8;5;5;6;8;7;9;9;10;12;12;11;12;12;11;10;8;7;7;5;4;4;4;3;3;3;4;5;5;5;6;5;5;6;5;5;5;5;5;4;4;3;3;3;3;3;4;4;4;5;5;5;5;5;4;4;4;4;4;4;4;4;3;4;3;3;3;3;4;4;4;4;5;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;4;3;3;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;3;3;3;4;4;3;3;4;4;4;3;3;4;3;3;3;3;3;3;3;4;3;3;4;4;4;3;4;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;3;3;4
3;3;3;4;4;4;4;4;4;4;4;3;3;4;4;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;3;3;4;3;4;4;5;6;6;7;7;7;6;6;6;5;5;4;4;4;3;4;4;4;5;7;6;8;12;12;12;11;13;12;12;12;9;8;8;5;4;5;7;9;13;16;26;35;47;62;77;94;118;137;158;166;173;182;186;190;193;184;174;167;161;158;154;134;124;109;90;71;53;47;37;29;19;13;8;6;6;6;7;7;8;9;11;12;11;12;12;11;11;10;8;6;6;5;4;4;4;4;4;4;4;5;5;5;6;6;6;6;6;6;5;4;4;4;4;4;3;3;4;3;4;4;5;5;5;5;5;5;5;5;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;3;4;4;4;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;4;3;4;4;4;4;3;3;4;4;3;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
4;3;4;3;4;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;5;4;5;4;4;4;4;4;4;4;3;3;3;4;4;4;4;5;6;6;7;6;6;7;6;6;6;5;5;4;4;3;4;3;4;5;6;6;7;12;12;12;10;10;12;10;10;8;8;7;6;4;5;7;11;15;19;27;34;42;54;73;90;110;127;147;153;166;174;181;184;188;189;186;173;169;161;150;135;121;108;91;74;58;51;40;27;20;13;9;9;7;5;6;6;7;9;10;11;11;12;12;12;12;12;8;7;6;5;4;3;4;3;4;4;5;5;6;6;6;6;6;7;6;7;5;5;4;5;4;4;3;4;4;3;4;4;5;5;5;5;5;5;5;4;4;4;4;4;4;3;3;3;3;4;4;4;4;4;4;5;5;4;4;4;4;3;4;3;4;3;3;3;3;3;3;4;4;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;3;3;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3
4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;4;5;5;5;4;4;4;4;4;4;4;3;3;3;4;3;4;5;5;6;6;6;7;7;7;6;6;6;5;5;4;4;4;4;3;5;6;8;7;8;10;11;9;11;11;12;10;10;10;8;7;5;5;4;6;9;13;19;27;34;42;49;62;80;102;122;136;144;160;169;176;190;189;191;184;173;164;159;155;138;126;112;92;79;64;52;39;28;18;13;10;8;6;5;5;6;7;9;11;11;11;13;13;12;13;12;8;7;7;5;5;4;4;3;4;5;5;6;6;6;7;7;7;7;6;6;6;5;5;4;4;4;3;3;3;4;4;4;4;4;5;5;5;6;5;5;5;4;4;4;4;4;3;3;3;3;4;4;4;4;4;4;5;5;5;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;3;4;4;5;4;4;4;4;3;4;3;3;3;3;3;3;3;3;4;4;4;4;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;4
3;3;4;4;4;4;4;4;4;3;4;4;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;5;4;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;5;5;6;6;6;7;7;7;6;6;6;4;5;4;4;4;3;4;5;6;8;8;8;10;13;12;13;12;11;10;9;9;8;6;6;5;4;6;9;14;19;28;37;47;53;64;81;97;121;139;150;155;164;167;183;180;187;176;169;162;152;140;131;122;111;100;80;66;50;35;26;17;13;10;6;5;4;5;7;9;9;10;12;13;14;14;13;13;12;9;7;7;5;4;4;3;3;4;4;4;6;7;6;8;7;8;7;7;6;6;5;4;4;4;4;3;4;4;3;4;4;5;5;5;6;5;6;5;5;5;4;4;4;4;4;3;4;3;3;4;4;4;4;4;4;4;5;5;4;4;4;4;4;3;3;4;3;3;3;3;3;4;4;4;4;4;4;5;4;4;4;4;3;3;3;3;3;3;3;3;3;4;3;4;4;4;3;4;4;4;4;4;4;3;3;4;3;3;3;3;3;4;3;4;3;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3
4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;5;4;4;4;4;4;4;4;3;4;3;4;3;4;4;4;4;5;5;4;4;5;4;5;4;4;4;4;4;3;3;3;3;4;5;5;6;6;6;6;6;6;6;6;5;5;4;4;4;4;4;4;4;6;6;7;8;10;11;12;13;12;10;10;9;8;8;7;5;5;5;7;10;14;22;31;41;52;60;72;81;96;116;137;148;158;163;173;177;185;182;179;168;162;148;140;127;119;105;99;84;68;48;31;23;17;13;7;5;6;5;5;8;9;10;11;13;14;13;13;13;14;11;8;7;6;6;4;4;4;4;4;5;5;6;5;6;7;6;7;6;6;6;6;5;5;5;4;4;4;3;4;4;4;4;5;5;5;6;5;5;5;5;5;4;5;4;4;4;4;3;3;4;4;4;3;4;4;4;5;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;4;4;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;3;3;4
3;4;4;4;4;3;4;4;4;4;4;3;3;4;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;3;3;3;3;4;4;5;5;6;6;6;6;6;5;5;5;5;5;4;4;4;4;4;4;5;7;7;8;9;10;9;9;11;11;11;10;9;8;7;5;5;5;6;9;15;22;32;44;52;63;73;83;98;118;136;151;163;175;177;181;181;178;180;165;159;145;130;126;114;104;92;74;62;44;32;23;17;11;6;5;5;5;5;8;10;11;10;13;13;12;12;13;11;10;7;7;6;6;5;4;4;3;4;4;4;5;5;7;6;7;7;6;6;6;5;5;5;4;4;4;3;3;3;4;4;4;4;5;5;5;5;6;6;5;5;4;4;4;4;4;4;3;4;3;3;4;4;4;4;4;5;4;5;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;3;3;3;4;3;3;4;3;3;3;3;3;3;3;3;3;4;4;4;3;4;4;3;3;3;4;3;3;3;3;3;3;3;3;3;4;3;4;3
4;4;3;3;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;4;4;4;4;5;5;4;5;4;4;5;5;4;4;4;3;3;3;3;3;4;3;4;5;6;6;6;6;6;6;6;6;6;5;4;5;4;3;3;4;4;4;5;7;6;8;9;11;9;11;13;11;12;9;8;7;5;5;5;6;8;10;13;21;30;43;53;63;74;88;99;118;136;152;166;172;182;186;192;185;182;173;156;138;130;124;115;103;91;73;59;42;32;24;17;11;8;5;4;5;5;6;9;10;10;12;13;13;14;13;12;8;8;8;6;5;5;4;3;3;3;4;5;5;5;6;6;7;7;6;7;6;5;5;4;4;4;4;4;3;3;3;4;4;4;4;5;4;4;5;4;5;5;4;4;4;4;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;4;4;3;4;4;4;4;4;3;4;4;4;4;4;3;3;3;3;3;3;3;3;4;3;4;3;3;4;4;4;3;4;3;3;3;3;3;3;4;3;3;3;4;4;3;3;4
3;3;4;3;3;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;5;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;5;5;5;5;4;5;4;5;4;4;4;3;3;3;4;4;5;4;6;6;6;7;6;6;6;6;5;5;5;4;4;4;3;4;4;5;6;8;9;9;12;11;12;11;12;13;13;11;9;7;6;5;5;6;8;11;15;21;31;44;57;67;76;89;101;116;132;142;155;161;172;179;182;181;178;169;159;144;126;120;107;98;85;71;58;46;34;25;17;10;8;5;4;4;5;6;7;7;9;10;12;13;13;12;10;9;9;8;6;6;5;4;3;3;4;3;4;5;5;6;6;7;6;6;6;5;6;4;5;4;4;3;3;3;3;4;4;3;4;4;5;4;5;5;5;5;5;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;4;3;3;4;3;3;3;3;3;4;4;4;3;3;4;3;3;3;3;4;3;3;3;3;3;4;4;3;3;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;3
3;4;3;3;4;4;4;4;4;4;4;4;3;4;3;3;4;3;4;3;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;5;5;4;4;4;4;4;4;3;4;3;4;4;4;5;5;6;5;6;6;6;7;6;5;5;4;4;3;3;3;4;5;5;6;8;9;8;11;12;11;12;12;13;13;11;8;6;6;6;5;6;8;11;15;23;29;43;56;66;79;93;109;125;140;157;168;178;182;185;185;188;181;174;167;156;134;120;106;95;81;70;56;43;34;22;14;8;6;4;4;6;7;8;9;10;12;12;12;13;12;11;9;8;7;6;5;5;4;4;3;4;4;4;5;5;6;6;7;7;5;6;5;4;5;4;5;4;4;4;4;3;4;4;4;4;5;4;6;5;6;5;5;5;4;4;4;4;4;3;4;3;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;3;3;4;4;4;3;3;4;3;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;4;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4
4;4;4;4;4;4;4;4;4;4;3;4;4;3;3;3;4;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;4;4;5;5;6;5;6;6;6;6;6;5;5;4;4;3;3;4;3;5;5;5;6;8;7;10;11;10;11;12;12;11;11;8;6;5;5;4;5;7;12;16;23;35;45;58;70;84;97;112;125;133;151;169;172;183;187;187;182;180;175;165;150;142;127;108;91;81;70;57;45;35;23;17;9;6;4;4;6;7;8;9;10;12;13;13;13;12;11;9;8;8;6;6;5;4;4;4;4;4;4;5;4;5;5;7;7;6;7;5;6;5;5;5;4;4;4;3;3;4;4;4;5;6;5;6;4;5;5;5;5;5;4;4;4;3;3;4;3;3;4;3;4;4;4;4;4;4;5;5;5;4;4;4;4;4;4;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;3;3;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;3;3;3;3;4;4;4;4;5;5;5;4;5;5;5;4;4;4;4;4;3;4;3;3;3;3;4;4;5;5;6;6;6;7;7;6;6;6;5;4;4;3;3;4;4;4;4;5;6;8;9;9;9;10;10;10;8;9;9;7;5;4;4;5;6;7;11;16;24;35;47;58;73;83;96;108;126;137;143;156;167;172;181;178;176;173;170;158;144;131;114;100;84;73;60;53;44;32;24;15;9;6;5;4;5;6;7;9;10;12;13;12;11;13;11;10;8;8;7;7;6;4;4;4;3;3;4;4;4;5;6;6;6;7;7;6;7;5;5;5;4;4;4;4;3;4;4;4;4;5;4;6;5;6;5;5;4;4;4;5;4;4;3;4;3;4;3;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3
3;4;4;4;4;4;4;4;4;4;4;4;3;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;5;5;5;5;6;5;5;5;5;4;4;3;4;3;4;3;3;4;4;5;5;5;7;7;6;6;7;7;6;6;5;4;4;4;3;3;4;4;5;7;7;9;9;9;11;10;11;11;8;9;10;8;5;4;4;5;5;7;12;16;21;29;42;57;68;77;91;108;117;137;144;154;163;170;175;174;171;175;163;162;145;127;113;101;90;75;60;48;38;30;24;15;9;6;6;5;5;6;7;9;11;10;12;12;11;12;11;8;8;8;7;6;5;4;4;4;3;3;4;4;4;5;5;6;6;6;6;6;5;5;5;5;4;4;3;3;3;3;4;3;4;4;4;4;4;5;5;5;5;4;4;4;4;4;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;4;4;3;4;4;4;3;4;3;3;4;3;3;4;3;3;3;3;3;3;4;3;4;3;4;3;3;3;4;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3
3;4;4;4;4;4;3;4;4;4;4;4;3;3;3;4;3;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;4;4;4;4;5;5;5;5;5;5;5;4;4;5;4;4;3;3;3;3;4;4;4;5;5;6;7;7;7;7;7;5;6;4;4;4;4;3;3;3;4;5;7;7;8;9;10;12;12;13;11;9;9;11;8;7;6;4;4;5;6;10;16;23;28;42;57;70;80;92;106;116;136;150;155;163;168;175;177;177;171;165;159;147;135;117;101;89;79;62;48;37;27;21;14;9;6;4;4;5;5;7;8;11;11;12;11;12;12;10;9;7;7;6;5;4;4;4;4;3;3;4;4;5;5;6;6;6;7;6;6;5;5;4;4;4;3;3;3;4;3;3;3;4;4;4;4;5;4;5;5;5;4;4;4;4;4;3;3;4;3;3;4;3;4;4;4;4;4;4;4;4;4;4;3;4;4;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3
3;4;4;4;4;4;4;3;4;4;4;3;3;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;3;3;3;3;3;4;4;4;5;5;5;6;6;6;6;7;5;5;5;4;4;4;3;3;3;4;5;5;6;9;10;11;12;15;13;13;10;10;10;8;7;5;5;4;6;7;10;16;24;28;39;53;65;76;87;102;116;135;142;150;158;161;168;173;169;171;163;151;150;130;109;94;76;69;56;44;32;24;17;13;8;6;5;4;6;5;6;8;11;12;12;12;13;11;11;9;8;7;6;5;4;4;3;4;4;4;5;5;5;6;7;6;6;6;6;6;6;5;5;4;4;4;3;3;3;3;3;4;4;4;5;5;5;5;5;4;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;3;4;4;4;3;4;3;4;4;4;3;3;3;4;3;4;3;3;3;3;3;3;3;4;3;4;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;4;3;4;3;3;3;3;3;3;3;4;3;3;3;3;3;3
